-1.078018620164267194e-01,-9.199700641636515686e-02,-6.233006600368190542e-02,-6.611010808910523784e-02,-1.749013843327032747e-01,-1.417319459263797488e-01,5.431146877379786856e-04,-2.123165324719384836e-02,-4.020724014398966567e-02,-3.099103371644527927e-02,-8.812298670273549517e-02,-1.060046282583492899e-01,-7.790811695582249008e-02,-6.145914798514179322e-02,-5.125184334188494228e-02,-3.139296795795887968e-02,-1.772961155026392399e-02,-5.120482194135246579e-02,-1.074191384774178942e-01,-6.345257244557722665e-02,6.143222568445806317e-03,-1.250934343977076479e-01,-3.220552347336947535e-02,-8.212945700630865098e-02,-8.548261812854687780e-02,-1.806636833476914228e-01,-1.439705807274344052e-01,-7.115449551971277098e-02,-5.406575102054769766e-02,-3.856750867983779751e-02,-9.592321361362719789e-02,-1.013554965436019584e-01,-5.720290917564124777e-02,-3.382705566243818934e-02,-7.529339555561151420e-02,-1.412579614056648503e-01,9.990519054379160685e-03,-1.550464833361208383e-01,-9.081230575348643586e-02,1.188055370705221186e-01,-5.755816614574671419e-02,-2.763422158177800819e-02,2.818682742579039016e-02,1.208219297826497625e-02,1.751683133163254094e-02,2.510681078760106447e-02,-3.692245173727801057e-03,-1.640893737714983064e-02,-9.127085721645019842e-03,1.279336374553272787e-02,-2.558860941655890023e-02,-4.164311882432759210e-03,-7.552543072474630914e-02,-4.407605312293927380e-02,-3.428907293491031266e-02,-4.580835314062806779e-02,-7.840960557264188557e-02,-8.741468375740396590e-02,-8.501606723157291434e-02,-4.999222377769208664e-02,-5.636224372266054883e-02,-2.613986029524584601e-02,-3.781911305194696898e-02,-5.856046959821747944e-02,2.874822485870745514e-02,-3.571900816790486710e-02,-2.885301290557195850e-02,-2.648429989984615873e-02,-8.489210713050837631e-02,-8.058734606732473327e-02,-1.608454314106159133e-01,-1.794340708524115036e-01,-2.993694534689907982e-01,-1.540193889722384357e-01,-5.000660919733520421e-02,-3.154042246215135736e-02,-7.945093485586189608e-03,2.149878159122805416e-02,1.776274271849582987e-03,-5.511037382647054200e-02,-5.771875531961340178e-02,-2.555844333752918529e-02,-6.845134856875446927e-02,-5.100853271347762646e-02,-2.133306121269024774e-02,-7.527743692248728413e-02,-1.322424638711561795e-01,-1.198150189325773440e-01,-9.120522095595279266e-02,-8.662243481682156687e-02
1.536961951085351885e-01,3.426221028599990559e-01,2.503499647334693767e-01,3.234799501697310231e-01,-1.119271087876582804e+00,4.420872845371084936e-01,3.054972220956198581e-01,4.592015828759817286e-01,-1.974908743212953552e-02,1.738531359991407343e-01,1.204560407399842409e-01,2.568051491137405273e-01,4.144804741203757525e-01,2.973951183843775992e-01,8.704861987877479668e-02,2.614643504446362288e-01,2.635281430449457063e-01,4.446420062814072649e-01,3.716376001807299989e-01,3.175124713755625994e-01,-2.133998191652102250e-01,-3.337846406292524493e-01,-9.865374366449154719e-02,4.893707466827628139e-01,-3.676334816517657367e-01,-3.386094190574851504e-01,-6.311138441673792565e-01,-8.840330228093036535e-02,4.080185120334432480e-01,4.708486230883519585e-01,2.800197852106750540e-01,-3.903945567893696844e-01,6.354915307589307227e-01,6.259358632082681062e-01,2.868114151580263838e-01,4.549879880240483843e-01,-4.974761531855721453e-01,4.440421105244574118e-01,-4.778033674226396244e-01,-2.568773365389763197e-01,4.689882933060237485e-02,-4.297824224588307485e-01,2.100850399521969059e-01,2.912440852574839090e-01,2.095155242727800016e-01,3.269684908782273247e-01,-3.234767065233178085e-02,2.590491734891759434e-01,5.862522633071218930e-02,1.851333853037713806e-01,1.256219226337544348e-01,3.983636159390974152e-01,3.022031686662289274e-01,4.251884721014221324e-01,-1.250470982580502433e-02,4.229962065682240091e-01,-3.328127086664944140e-02,2.568813394197984046e-01,3.042988304299066860e-01,3.585956075021589085e-01,2.653782376567310197e-01,5.891840523285027942e-01,4.818054982270917885e-01,5.729630031180159566e-01,-1.544180477148539565e-01,1.251876341738590581e-01,4.070347589488271245e-01,4.682778092340211251e-01,-1.855241208609791081e-02,2.628693535345388299e-01,2.473980501162487688e-01,-1.129827554234079795e-01,-1.412257758642798400e-01,-3.347240312095847714e-02,6.054121738646720541e-01,5.999953153312507798e-04,5.776689377692995064e-01,2.906007559638824622e-01,2.244950757448521406e-01,2.743048432275559945e-01,1.146907714038619824e-01,1.831414696781781259e-01,-1.002418633691323502e-01,2.671960689338093164e-01,1.211231837221058566e-01,1.726638831626018944e-01,-9.110946004098530171e-02,3.509891185528282720e-01,1.430563427233078888e-01,4.403680221809108675e-01
2.414839842483229582e-01,5.292439178918032505e-01,4.181895591927548006e-01,5.032637332280791576e-01,-1.603623869596213947e+00,6.940341496694190093e-01,4.338230326261482972e-01,6.408099205452376657e-01,-4.854007746002702781e-03,2.255071401933553543e-01,2.155539667377915358e-01,4.938373886247044986e-01,7.007069824558428417e-01,4.887827143452750378e-01,1.256044557961416008e-01,3.459489014365843551e-01,3.250950969492818476e-01,6.367967288004244830e-01,5.163697682114505305e-01,4.451258711809142898e-01,-3.095576458698804378e-01,-5.419538920603541587e-01,-5.410187436347355799e-02,8.512914353534312140e-01,-4.221266889687690926e-01,-3.861773712171490125e-01,-8.430784946712858163e-01,-8.364642875442925007e-02,5.758464450650916389e-01,6.545237380792351400e-01,4.252281899163325996e-01,-5.188371775822561149e-01,9.218358971294994264e-01,8.934501261750196210e-01,4.565270846602780264e-01,7.012893695024630114e-01,-7.678841291064613106e-01,6.254813647133691257e-01,-7.045369453380831981e-01,-3.631208315305352596e-01,1.374096607702098571e-01,-6.690125800893111929e-01,2.598772179736940080e-01,3.663220848727282153e-01,2.237276076826485716e-01,3.980760110120188933e-01,-1.540331899012263306e-01,2.855462863469608870e-01,2.174139079536907201e-02,1.863855525157041559e-01,1.359096152840231220e-01,5.265752403416642524e-01,4.005384084388570742e-01,5.369311390252283767e-01,-1.132080717401683090e-01,5.339750680573620567e-01,-5.780048792170378036e-02,3.873493477672964591e-01,4.577503383228661016e-01,5.088241898244182382e-01,4.218523289450479830e-01,8.876743309206929222e-01,7.218814121013885643e-01,8.746503337441594583e-01,-1.361819493852610419e-01,2.929210782009419867e-01,6.318102749689420428e-01,6.702010861744049919e-01,-3.408969514362672482e-02,4.228304514778850609e-01,4.310751672288011815e-01,-1.094576475181489872e-01,-1.967982228381925935e-01,-2.091451122651390715e-01,8.638117129861888621e-01,4.099587489485669728e-02,8.092583832341729844e-01,4.359516826309109416e-01,2.826524565400478917e-01,4.746636396105272104e-01,1.466389362331800283e-01,2.429468353632015798e-01,-1.774128899612985866e-01,3.448313212803776895e-01,1.981793690792498508e-01,2.784730784455335395e-01,-1.342710240236941188e-01,5.684236098807655679e-01,1.747891053123758198e-01,6.112234023688286610e-01
1.194404480596381601e-01,3.872761407340119533e-01,3.907743168358964181e-01,4.202350539795471907e-01,-1.361136388266497743e+00,5.079022616780614063e-01,3.505246963893254852e-01,4.407062761795106365e-01,5.275747008789856418e-02,9.676020606473888230e-02,1.632520803268014964e-01,5.151271032739139777e-01,6.935114576724579205e-01,4.417139123865141404e-01,6.312661400285428381e-02,1.677437997739713027e-01,1.189720496528866855e-01,4.163467937530711538e-01,2.342466967645777109e-01,2.395093009859576294e-01,-2.151177517136603212e-01,-7.108638966076369359e-01,1.188615740026863210e-01,8.802602524304421472e-01,-1.921532071232121552e-01,-2.922982379689038623e-01,-6.469478681606322112e-01,-4.673193031193503821e-02,3.554191936684657493e-01,3.988520226656432910e-01,2.882368244744540342e-01,-4.214437340751771011e-01,6.577854076443361286e-01,6.272059714261801755e-01,3.596084582106920391e-01,4.512757399901206057e-01,-7.100095498646447068e-01,2.605578893513825767e-01,-6.543796807102641999e-01,-1.355827854019455714e-01,1.915094402337799984e-01,-6.253739115503844648e-01,1.511864832576466366e-01,1.826869339010672999e-01,3.754491135129125329e-02,1.793798716729675391e-01,-3.354365800389565999e-01,2.764106327646913969e-02,-1.080833548911731001e-01,1.515703301214783513e-02,6.544118159673249259e-03,3.321207049258849131e-01,1.964665999394504536e-01,2.318071421663946974e-01,-3.038757805966212366e-01,2.198662488944230220e-01,-1.379604344516705272e-01,2.433873765675755030e-01,3.200694105723277394e-01,3.251082216502443889e-01,3.584229326560113282e-01,7.217208564495734002e-01,5.824433571478433436e-01,7.115602854680451728e-01,1.284220205598033959e-01,4.264636934371673904e-01,5.614292542041363632e-01,4.736516786920834110e-01,-1.307785744954215457e-01,3.322548658813695432e-01,2.992238229810075256e-01,-1.683049406921252600e-01,-4.805044743833193355e-01,-6.962642819030160357e-01,5.719866391623513735e-01,8.623516841187005288e-02,5.847854308044722060e-01,4.095919078273702052e-01,1.275399384438153927e-01,4.708754420658019524e-01,1.824440473381343242e-02,1.211091337991374028e-01,-2.795523808565987811e-01,1.218671531447352296e-01,1.937247633813615477e-01,1.968477494801349481e-01,-2.267006611477803135e-01,4.281326917022125755e-01,-1.910733701464049569e-02,3.244505621209813340e-01
-9.707517957611189185e-02,3.111397331940773600e-02,2.058356988611200755e-01,1.671991712014271325e-01,-4.313250797182446306e-01,6.867427084600431775e-02,1.283732792528227973e-01,7.341555983730953076e-03,1.739602975053322897e-01,-1.018823231877716146e-01,1.755366493997487232e-02,3.063564871148001245e-01,4.274802118588020283e-01,2.033602126815527988e-01,-2.087190886839694962e-02,-1.509002145388818328e-01,-2.066382795590611943e-01,-6.772997367274227742e-02,-2.688626024562426053e-01,-1.645837723301087907e-01,2.697590830314422136e-02,-7.263764084167380064e-01,3.127895343495252223e-01,5.775940026978305664e-01,1.781846768878368736e-01,-7.076457094915722390e-02,-1.032371698922838060e-01,3.314465419814072167e-02,-8.760013540431345336e-02,-1.291877984547795399e-01,2.497247938180144344e-02,-1.428027399118241003e-01,2.959510804262126954e-02,6.398287887942955172e-03,7.892142928185208461e-02,-1.113810258572624640e-01,-4.042468704163094118e-01,-3.605622628501815030e-01,-3.095523665695017468e-01,2.277297584599262403e-01,1.944306109334287547e-01,-2.797896468133389547e-01,-3.875366981918451637e-02,-1.378501637000651980e-01,-2.220727039647072409e-01,-1.922477667005783319e-01,-4.297303445939624211e-01,-3.161136366344279303e-01,-2.200850182808277988e-01,-1.934467239880577338e-01,-1.429884845032988738e-01,-1.752577536351759488e-02,-9.383089278166027725e-02,-2.357903512659441092e-01,-4.085034734222572905e-01,-2.674285884828695448e-01,-1.911216822226020629e-01,-5.668299275212451693e-02,2.383066573502007346e-02,-5.964302960780316215e-02,1.382127694202307244e-01,1.709520508740374756e-01,1.755549381259196573e-01,2.040178435998773465e-01,4.470576081879418795e-01,4.257704049368251087e-01,2.541773854450654069e-01,6.486393335269494478e-03,-2.252774224205546794e-01,6.423833722143927616e-02,-1.269279864260000092e-02,-1.848507748174652021e-01,-7.103281620308046218e-01,-1.130202818228952744e+00,-7.677439660190486792e-02,1.077291391403629728e-01,9.137037764870123424e-02,2.315437909032749819e-01,-1.300943934631128562e-01,2.811265960836349387e-01,-1.539489104720638823e-01,-9.176956899910135301e-02,-3.111254194723370725e-01,-2.364027238889110927e-01,1.292629245934362459e-01,-7.179721988953659767e-06,-2.163924202526304186e-01,5.975920038172417847e-02,-2.592349433691838456e-01,-2.033313444511514745e-01
-2.286142163022921725e-01,-3.082337480556284759e-01,-3.759733780459070807e-02,-8.736952413611495660e-02,7.939695542534471739e-01,-2.975162249987495788e-01,-1.071575985371831657e-01,-3.774848060370947778e-01,3.092601438433124073e-01,-2.003878036695837805e-01,-1.232462603941711365e-01,-3.154886162632018765e-02,3.499459527194679481e-02,-8.235960620207664895e-02,-3.379432764723563909e-02,-3.782109226143241520e-01,-4.132321773507824925e-01,-5.034460621223414423e-01,-6.340789152313864863e-01,-4.997605972618696102e-01,2.794434325846465450e-01,-4.471192107690911133e-01,3.759415167984959116e-01,7.127382077225440093e-02,4.489830088180457035e-01,2.205746311489630851e-01,5.403047670426204263e-01,1.413703426641509941e-01,-4.509727923528865645e-01,-5.829169802095702790e-01,-1.387500511096455835e-01,2.009693370953763158e-01,-5.680738486971581569e-01,-5.840123632687470590e-01,-2.047510185015825601e-01,-5.942050569628553047e-01,-2.882446048070674838e-02,-7.478171334102818868e-01,2.234896793761410871e-01,4.228692137433689435e-01,1.382014978695660090e-01,2.494077722033981870e-01,-1.908090380578970069e-01,-3.789313644770802569e-01,-3.766631060649428542e-01,-4.756189550443933323e-01,-2.977521520919246267e-01,-4.641155901127246852e-01,-1.976556544742846810e-01,-2.786476929341332176e-01,-1.779669065348129520e-01,-2.780355432340667066e-01,-2.120910626509901475e-01,-5.050547871589599058e-01,-2.600474538962537219e-01,-5.530562649972751155e-01,-1.299101345915938399e-01,-2.983968560735613118e-01,-2.207677042332487904e-01,-3.920234671367296975e-01,-1.054410444150279957e-01,-4.770848221515112675e-01,-2.572251422816589916e-01,-3.471458833778945374e-01,5.355766101694324766e-01,2.259196481391275158e-01,-1.369973197973538281e-01,-4.521394748390150098e-01,-2.158067276262479461e-01,-2.144797816679028524e-01,-2.590588152504682551e-01,-4.960424842364137554e-02,-5.636017462530996669e-01,-1.062081484917372309e+00,-6.734054865490100017e-01,8.298912159809210265e-02,-3.486790952331067506e-01,-1.625792405324670911e-02,-3.107025659639788828e-01,-1.435844999599182430e-03,-2.109983697903018707e-01,-2.389684139954500464e-01,-1.705475312968587065e-01,-4.580463323175109625e-01,4.150631662777298087e-02,-1.681709830855575294e-01,2.055282533390263150e-02,-2.762300792268340688e-01,-3.033786501156076620e-01,-5.801178710039809339e-01
-1.538501722970791741e-01,-4.223011918810961052e-01,-2.142657302532430530e-01,-1.997034050099903701e-01,1.724623100568018375e+00,-3.515681508406587330e-01,-2.344755941945084465e-01,-4.815568563087070375e-01,3.713255231741862117e-01,-9.768420615084635883e-02,-1.640234947219331718e-01,-3.103674314901763154e-01,-3.042181224808173101e-01,-2.529403583934936584e-01,5.710580082336058627e-02,-3.269505210494081382e-01,-3.414180509489909143e-01,-6.149744469998278396e-01,-5.910296285048178833e-01,-5.289124859995424366e-01,3.992090808114275857e-01,1.595660022263607758e-01,2.417451729309107178e-01,-4.277507990529477166e-01,4.675837389298794777e-01,4.948112029285577362e-01,9.777648417968931582e-01,2.363141267697297654e-01,-5.017252152549370736e-01,-6.597180346763432679e-01,-7.985352620456057093e-02,4.846989647089045006e-01,-7.782562538989448164e-01,-7.943646536948508752e-01,-3.132470604309801621e-01,-6.664874512212751734e-01,2.703734954643881028e-01,-5.797479098101643302e-01,7.433346395152606867e-01,2.675920943461285173e-01,1.962203625846311791e-02,7.155628183864505276e-01,-2.226283008737979241e-01,-3.798355653681698141e-01,-3.171810073638484107e-01,-4.858845182363304427e-01,5.583643848535413401e-02,-2.745114108964857857e-01,-2.065250701583546192e-02,-1.750188550918696240e-01,-5.306268143845906810e-02,-3.035050899701686733e-01,-7.281340613644564363e-02,-3.853360211870218155e-01,1.331916429642317490e-01,-4.232906274154565329e-01,6.609608202249893372e-02,-3.142286250319845653e-01,-2.654287857146689356e-01,-4.612042957461184312e-01,-2.430478248594023782e-01,-8.687156722202681314e-01,-4.895600797641204149e-01,-6.424270708586670153e-01,2.609238787313880592e-01,-1.104526017189909337e-01,-4.317928716061710248e-01,-6.379601069082897480e-01,-5.800400421837974274e-02,-3.341644613031068967e-01,-2.661400652342204021e-01,2.357392483257205185e-01,2.596697290109637596e-02,-3.321713944003346075e-01,-8.548637063095381183e-01,2.839127302083846102e-02,-4.990111297187702077e-01,-2.186271363476960106e-01,-2.904314477072894585e-01,-2.496704952269519773e-01,-7.666158886080280677e-02,-2.012855050873185170e-01,1.465894335118670677e-01,-3.644836375503585080e-01,-3.810102809656243372e-02,-1.876079463152501292e-01,4.324526283188075970e-01,-3.763980935113144799e-01,-4.469753123166782249e-02,-5.149770187213644768e-01
1.122049744572090890e-01,-2.400346554489456441e-01,-2.212179468243949398e-01,-1.261073961317231984e-01,1.881463825080463170e+00,-9.336616688367188610e-02,-1.767855135741892569e-01,-2.607763251614151345e-01,3.174058730783440030e-01,1.537240190393520112e-01,-5.235818640439525440e-02,-3.601289561289745533e-01,-4.341443796727054716e-01,-2.139562201083000381e-01,2.085314964359194778e-01,8.515660559469171928e-03,-1.573067233486753411e-02,-3.331939983752273404e-01,-1.269662352118818560e-01,-1.857750625733679828e-01,3.311600591295272844e-01,9.060353628298662976e-01,-1.462113932927211132e-02,-7.095926904204140628e-01,2.635280551749647482e-01,6.432825479485506648e-01,1.002312972555443160e+00,2.684375285967443570e-01,-2.155308079929149356e-01,-2.989657971718079899e-01,1.390031199605631373e-01,6.203193629621711613e-01,-4.920762347722270613e-01,-5.122409293502666605e-01,-1.724232412117542024e-01,-2.885252815962459638e-01,4.620844090543944072e-01,6.200459644787476021e-02,1.023764866529147888e+00,-1.598821769371994717e-01,-1.492696018833651050e-01,8.550449963589820124e-01,-1.217813042747389329e-01,-1.367060455913126360e-01,-6.102971420778974254e-02,-2.029909846580087995e-01,4.621227856256617250e-01,1.484471264306372607e-01,2.188478159943191836e-01,5.307651724018003919e-02,1.646216242005820174e-01,-1.223394903608445300e-01,1.900799653624267171e-01,2.344720685150400441e-02,5.647250930709931671e-01,2.913626481284790209e-02,3.233740994199957863e-01,-8.772747110429872375e-02,-1.001938900946333366e-01,-2.240510642365148020e-01,-2.070030543561903746e-01,-7.790153889745986548e-01,-4.224758337455306045e-01,-5.526779401697853311e-01,-2.301836910998847074e-01,-4.034012857064516733e-01,-4.908376736339659652e-01,-4.479579681655879719e-01,2.029435453332078809e-01,-2.108484471195306298e-01,-4.168603816371203863e-02,5.396597323762121201e-01,7.962449700290745724e-01,7.757963538158840766e-01,-5.106186293783393504e-01,3.432041508553549791e-03,-3.334153508120273335e-01,-2.677190917438900253e-01,-7.097495887629125255e-02,-3.524512347364885390e-01,1.860363087483756506e-01,2.164725918125411097e-02,5.086039149104872870e-01,1.737156189899095806e-04,-8.387545054453020288e-02,-3.914671552236979879e-02,7.811299701411007490e-01,-2.241893022969750904e-01,3.907083708459940796e-01,-3.141409699145415041e-02
4.225409567891248441e-01,1.356867594293614809e-01,-4.265830962974141022e-02,5.867727372039106826e-02,1.175772168160616138e+00,2.535046352220133858e-01,5.354604677483280201e-02,1.352068455344053455e-01,1.764517706256153173e-01,3.770254402177379838e-01,1.851440211271648539e-01,-1.425230709306594401e-01,-3.028579001344907096e-01,1.054093476585135809e-02,3.329783054182451352e-01,4.354940529801644700e-01,3.810788277357207710e-01,1.736346753500551399e-01,5.080053488903262249e-01,3.752067694134015308e-01,1.216291265032496960e-01,1.440203013917672692e+00,-2.443204001207915366e-01,-6.675293875729297888e-01,-1.834701083481364223e-02,5.517802593120717525e-01,5.873814377409870557e-01,2.034262141954805148e-01,2.298832766259994997e-01,2.835647900758601070e-01,3.190602228425963860e-01,5.737972253858141247e-01,1.031712834942333790e-01,9.025067897014479867e-02,1.320529550747250036e-01,2.746817007385648490e-01,5.939233615595098659e-01,7.610733041449854186e-01,9.073825090856555420e-01,-5.782766171965505464e-01,-3.179610196946226486e-01,5.628847840327591001e-01,7.208177622934044959e-02,2.131138967796407102e-01,2.755738465898813772e-01,2.342835663668871304e-01,7.057959464057212973e-01,5.446850943134277090e-01,3.922792131891690848e-01,2.743912394107335118e-01,3.550402438116024295e-01,1.203167049847129327e-01,3.572605374703122227e-01,4.363052061024252914e-01,7.755135584583613406e-01,4.954483811320296582e-01,5.059453973402782134e-01,2.411714958684509358e-01,1.616230616749335935e-01,1.841146958603912809e-01,-1.863965937401545689e-02,-2.433865569393359740e-01,-1.167770149872842944e-01,-1.703055951680294000e-01,-6.187656312321841989e-01,-4.763669588007942157e-01,-2.806972907896554403e-01,1.424874820829422073e-02,4.506410397392061062e-01,9.478809672578768220e-02,2.532601634927043599e-01,6.816838174264767680e-01,1.330563761683656310e+00,1.699006221995907007e+00,1.678516305918157370e-01,5.601221225202314413e-02,-1.071536899098665847e-03,-1.187634261057771284e-01,2.376515006045328560e-01,-2.653618685286271428e-01,4.204866137129447679e-01,3.098830854826523096e-01,7.196773722212219671e-01,4.096267817486819451e-01,-7.231620152478400454e-02,1.895915496446997084e-01,7.946132046692733208e-01,2.881035828278927929e-02,7.244336092832764917e-01,5.501667012146063129e-01
5.741069662152746833e-01,4.785879044898435075e-01,2.055875311198397670e-01,2.035297574428711898e-01,-3.548285172568442503e-02,4.002187627121201463e-01,3.232372857832773727e-01,4.646727425287296431e-01,-1.146896589361839913e-02,3.954502220789077871e-01,4.348659977398230403e-01,2.057235506490240617e-01,-1.081682865787650209e-02,2.789957293850479081e-01,3.392170743097104868e-01,6.775036828308736991e-01,6.202114679968641076e-01,6.067119803514600118e-01,9.422524480827414450e-01,8.406406755258236663e-01,-1.303787429536991671e-01,1.438716658160832607e+00,-3.528719355305288130e-01,-3.715911524301070412e-01,-2.584848971446716548e-01,1.701443960460517213e-01,-1.162512811367723553e-01,4.703022900550066221e-02,5.737479428503658996e-01,7.356421013878248205e-01,2.627002045722260926e-01,3.512910795100919192e-01,6.440284317289508564e-01,6.612208991962003068e-01,3.822235936313207461e-01,6.453545428190697875e-01,6.845292351811719245e-01,1.060351023411861382e+00,3.940823058809922452e-01,-7.091362398718247251e-01,-3.983499912778488139e-01,-1.820359450313835045e-02,2.850720535104612763e-01,4.832348804908527251e-01,5.386729206023124217e-01,6.100626735480429996e-01,6.663982959386818283e-01,6.813156189049522915e-01,4.167005017394107003e-01,3.789933533348828210e-01,4.187484148734826328e-01,2.757436000742019555e-01,2.961424883591648460e-01,5.926945860616693595e-01,6.357363091692572743e-01,6.770448682081690039e-01,4.824891583380186977e-01,4.587025044925065465e-01,3.585397416241751234e-01,5.352361577880412336e-01,2.168258910460997557e-01,4.487614539240593059e-01,2.470632269894886823e-01,2.674468991569961540e-01,-6.663653272695381213e-01,-3.026000240063902447e-01,8.638563023711860744e-02,4.984299264489275849e-01,5.416129151903096295e-01,3.836507258504397999e-01,4.225455282743932894e-01,5.377186843967394214e-01,1.304424760558150265e+00,1.937574645500640624e+00,7.935459303104837048e-01,1.513267297501842135e-01,2.966201506170762503e-01,1.545845527701266708e-01,4.826578253113426031e-01,-4.284439951543070335e-02,4.727476302848452883e-01,4.910456116860226206e-01,6.390118931826302973e-01,6.148295230605667072e-01,-3.146625218248150246e-04,3.537894442847771548e-01,3.705890486899626191e-01,1.920968980974759321e-01,7.183077199724761108e-01,8.380838633755899325e-01
